Año;Departamento;Municipio;Grupo Etario;Sexo;Casos
2019;JUTIAPA;COMAPA;65a a 69 años;Femenino;1
2019;JUTIAPA;COMAPA;70a+;Femenino;1
2019;JUTIAPA;CONGUACO;20a a 24 años;Femenino;1
2019;JUTIAPA;CONGUACO;20a a 24 años;Masculino;1
2019;JUTIAPA;CONGUACO;25a a 39 años;Femenino;1
2019;JUTIAPA;CONGUACO;50a a 59 años;Femenino;2
2019;JUTIAPA;CONGUACO;50a a 59 años;Masculino;2
2019;JUTIAPA;EL ADELANTO;20a a 24 años;Femenino;1
2019;JUTIAPA;EL ADELANTO;25a a 39 años;Femenino;3
2019;JUTIAPA;EL ADELANTO;40a a 49 años;Femenino;1
2019;JUTIAPA;EL PROGRESO;25a a 39 años;Femenino;1
2019;JUTIAPA;JALPATAGUA;25a a 39 años;Masculino;1
2019;JUTIAPA;JALPATAGUA;40a a 49 años;Femenino;1
2019;JUTIAPA;JALPATAGUA;60a a 64 años;Femenino;1
2019;JUTIAPA;JEREZ;50a a 59 años;Femenino;3
2019;JUTIAPA;JEREZ;65a a 69 años;Masculino;2
2019;JUTIAPA;JUTIAPA;10a  a 14 años;Masculino;1
2019;JUTIAPA;JUTIAPA;25a a 39 años;Femenino;2
2019;JUTIAPA;JUTIAPA;25a a 39 años;Masculino;1
2019;JUTIAPA;JUTIAPA;40a a 49 años;Femenino;4
2019;JUTIAPA;JUTIAPA;40a a 49 años;Masculino;5
2019;JUTIAPA;JUTIAPA;50a a 59 años;Femenino;7
2019;JUTIAPA;JUTIAPA;60a a 64 años;Femenino;1
2019;JUTIAPA;JUTIAPA;65a a 69 años;Femenino;2
2019;JUTIAPA;JUTIAPA;70a+;Femenino;1
2019;JUTIAPA;ZAPOTITLÁN;40a a 49 años;Femenino;2
2019;SANTA ROSA;CUILAPA;20a a 24 años;Femenino;1
2019;SANTA ROSA;CUILAPA;40a a 49 años;Femenino;1
2019;SOLOLA;SANTA CATARINA IXTAHUACÁN;5a a 9 años;Femenino;1
2019;ZACAPA;GUALÁN;70a+;Femenino;1
2019;ZACAPA;SAN JORGE;15a  a 19 años;Masculino;1
2019;ZACAPA;SAN JORGE;25a a 39 años;Masculino;1
2019;ZACAPA;TECULUTÁN;1a a 4 años;Femenino;1
2019;ZACAPA;TECULUTÁN;25a a 39 años;Femenino;1
2019;ZACAPA;TECULUTÁN;50a a 59 años;Masculino;1
2019;ZACAPA;USUMATLÁN;60a a 64 años;Femenino;1
2020;ALTA VERAPAZ;COBÁN;40a a 49 años;Masculino;1
2020;CHIQUIMULA;CAMOTÁN;20a a 24 años;Femenino;2
2020;CHIQUIMULA;CAMOTÁN;25a a 39 años;Femenino;8
2020;CHIQUIMULA;CAMOTÁN;25a a 39 años;Masculino;2
2020;CHIQUIMULA;CAMOTÁN;40a a 49 años;Femenino;1
2020;CHIQUIMULA;CAMOTÁN;50a a 59 años;Femenino;1
2020;CHIQUIMULA;CAMOTÁN;60a a 64 años;Masculino;1
2020;CHIQUIMULA;CAMOTÁN;65a a 69 años;Femenino;1
2020;CHIQUIMULA;CHIQUIMULA;20a a 24 años;Femenino;1
2020;CHIQUIMULA;CHIQUIMULA;25a a 39 años;Femenino;7
2020;CHIQUIMULA;CHIQUIMULA;40a a 49 años;Femenino;4
2020;CHIQUIMULA;CHIQUIMULA;50a a 59 años;Femenino;1
2020;CHIQUIMULA;CHIQUIMULA;50a a 59 años;Masculino;1
2020;CHIQUIMULA;CHIQUIMULA;60a a 64 años;Masculino;1
2020;CHIQUIMULA;CHIQUIMULA;65a a 69 años;Masculino;2
2020;CHIQUIMULA;CONCEPCIÓN LAS MINAS;20a a 24 años;Masculino;1
2020;CHIQUIMULA;CONCEPCIÓN LAS MINAS;25a a 39 años;Femenino;1
2020;CHIQUIMULA;CONCEPCIÓN LAS MINAS;60a a 64 años;Masculino;1
2020;CHIQUIMULA;ESQUIPULAS;20a a 24 años;Femenino;5
2020;CHIQUIMULA;ESQUIPULAS;25a a 39 años;Femenino;9
2020;CHIQUIMULA;ESQUIPULAS;25a a 39 años;Masculino;1
2020;CHIQUIMULA;ESQUIPULAS;40a a 49 años;Femenino;3
2020;CHIQUIMULA;ESQUIPULAS;50a a 59 años;Femenino;2
2020;CHIQUIMULA;ESQUIPULAS;50a a 59 años;Masculino;3
2020;CHIQUIMULA;ESQUIPULAS;70a+;Masculino;2
2020;CHIQUIMULA;IPALA;15a  a 19 años;Femenino;1
2020;CHIQUIMULA;JOCOTÁN;15a  a 19 años;Femenino;2
2020;CHIQUIMULA;JOCOTÁN;20a a 24 años;Femenino;8
2020;CHIQUIMULA;JOCOTÁN;25a a 39 años;Femenino;33
2020;CHIQUIMULA;JOCOTÁN;40a a 49 años;Femenino;4
2020;CHIQUIMULA;JOCOTÁN;40a a 49 años;Masculino;1
2020;CHIQUIMULA;JOCOTÁN;50a a 59 años;Femenino;1
2020;CHIQUIMULA;JOCOTÁN;60a a 64 años;Masculino;1
2020;CHIQUIMULA;JOCOTÁN;65a a 69 años;Masculino;1
2020;CHIQUIMULA;JOCOTÁN;70a+;Masculino;2
2020;CHIQUIMULA;OLOPA;25a a 39 años;Femenino;1
2020;CHIQUIMULA;OLOPA;50a a 59 años;Masculino;1
2020;CHIQUIMULA;QUETZALTEPEQUE;25a a 39 años;Femenino;4
2020;CHIQUIMULA;QUETZALTEPEQUE;40a a 49 años;Femenino;1
2020;CHIQUIMULA;QUETZALTEPEQUE;70a+;Masculino;2
2020;CHIQUIMULA;SAN JACINTO;25a a 39 años;Femenino;3
2020;CHIQUIMULA;SAN JOSÉ LA ARADA;25a a 39 años;Femenino;1
2020;CHIQUIMULA;SAN JOSÉ LA ARADA;40a a 49 años;Femenino;3
2020;CHIQUIMULA;SAN JOSÉ LA ARADA;60a a 64 años;Femenino;1
2020;CHIQUIMULA;SAN JUAN LA ERMITA;25a a 39 años;Femenino;2
2020;CHIQUIMULA;SAN JUAN LA ERMITA;40a a 49 años;Femenino;1
2020;CHIQUIMULA;SAN JUAN LA ERMITA;50a a 59 años;Femenino;1
2020;CHIQUIMULA;SAN JUAN LA ERMITA;65a a 69 años;Femenino;1
2020;EL PETEN;DOLORES;25a a 39 años;Masculino;1
2020;EL PETEN;FLORES;20a a 24 años;Femenino;2
2020;EL PETEN;POPTÚN;20a a 24 años;Masculino;1
2020;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;50a a 59 años;Femenino;1
2020;ESCUINTLA;GUANAGAZAPA;50a a 59 años;Femenino;1
2020;ESCUINTLA;PALÍN;5a a 9 años;Femenino;1
2020;GUATEMALA;MIXCO;1a a 4 años;Femenino;1
2020;GUATEMALA;MIXCO;25a a 39 años;Femenino;2
2020;GUATEMALA;VILLA NUEVA;25a a 39 años;Masculino;2
2020;GUATEMALA;VILLA NUEVA;40a a 49 años;Femenino;3
2020;IZABAL;MORALES;50a a 59 años;Masculino;1
2020;JALAPA;SAN PEDRO PINULA;20a a 24 años;Femenino;1
2020;JALAPA;SAN PEDRO PINULA;25a a 39 años;Femenino;2
2020;JALAPA;SAN PEDRO PINULA;40a a 49 años;Femenino;1
2020;JALAPA;SAN PEDRO PINULA;40a a 49 años;Masculino;2
2020;JALAPA;SAN PEDRO PINULA;50a a 59 años;Femenino;1
2020;JALAPA;SAN PEDRO PINULA;50a a 59 años;Masculino;2
2020;JALAPA;SAN PEDRO PINULA;60a a 64 años;Femenino;3
2020;JALAPA;SAN PEDRO PINULA;70a+;Femenino;4
2020;JALAPA;SAN PEDRO PINULA;70a+;Masculino;6
2020;JUTIAPA;ASUNCIÓN MITA;50a a 59 años;Femenino;1
2020;JUTIAPA;ATESCATEMPA;40a a 49 años;Masculino;1
2020;JUTIAPA;COMAPA;1a a 4 años;Femenino;2
2020;JUTIAPA;COMAPA;5a a 9 años;Femenino;1
2020;JUTIAPA;COMAPA;10a  a 14 años;Femenino;2
2020;JUTIAPA;COMAPA;10a  a 14 años;Masculino;2
2020;JUTIAPA;COMAPA;20a a 24 años;Femenino;5
2020;JUTIAPA;COMAPA;20a a 24 años;Masculino;2
2020;JUTIAPA;COMAPA;25a a 39 años;Femenino;19
2020;JUTIAPA;COMAPA;25a a 39 años;Masculino;3
2020;JUTIAPA;COMAPA;40a a 49 años;Femenino;14
2020;JUTIAPA;COMAPA;40a a 49 años;Masculino;3
2020;JUTIAPA;COMAPA;50a a 59 años;Femenino;6
2020;JUTIAPA;COMAPA;50a a 59 años;Masculino;2
2020;JUTIAPA;COMAPA;60a a 64 años;Femenino;2
2020;JUTIAPA;COMAPA;60a a 64 años;Masculino;5
2020;JUTIAPA;COMAPA;65a a 69 años;Femenino;2
2020;JUTIAPA;COMAPA;65a a 69 años;Masculino;1
2020;JUTIAPA;COMAPA;70a+;Masculino;1
2020;JUTIAPA;CONGUACO;25a a 39 años;Femenino;1
2020;JUTIAPA;CONGUACO;50a a 59 años;Femenino;1
2020;JUTIAPA;CONGUACO;60a a 64 años;Masculino;1
2020;JUTIAPA;EL ADELANTO;20a a 24 años;Femenino;1
2020;JUTIAPA;EL ADELANTO;25a a 39 años;Femenino;1
2020;JUTIAPA;EL PROGRESO;50a a 59 años;Masculino;1
2020;JUTIAPA;JALPATAGUA;25a a 39 años;Femenino;1
2020;JUTIAPA;JALPATAGUA;40a a 49 años;Masculino;4
2020;JUTIAPA;JEREZ;25a a 39 años;Femenino;1
2020;JUTIAPA;JEREZ;50a a 59 años;Femenino;1
2020;JUTIAPA;JEREZ;60a a 64 años;Femenino;1
2020;JUTIAPA;JUTIAPA;10a  a 14 años;Femenino;1
2020;JUTIAPA;JUTIAPA;25a a 39 años;Femenino;7
2020;JUTIAPA;JUTIAPA;40a a 49 años;Femenino;2
2020;JUTIAPA;JUTIAPA;40a a 49 años;Masculino;5
2020;JUTIAPA;JUTIAPA;50a a 59 años;Femenino;1
2020;JUTIAPA;JUTIAPA;50a a 59 años;Masculino;2
2020;JUTIAPA;PASACO;60a a 64 años;Femenino;1
2020;JUTIAPA;QUEZADA;50a a 59 años;Femenino;1
2020;JUTIAPA;QUEZADA;60a a 64 años;Femenino;1
2020;JUTIAPA;YUPILTEPEQUE;70a+;Masculino;1
2020;JUTIAPA;ZAPOTITLÁN;15a  a 19 años;Femenino;2
2020;JUTIAPA;ZAPOTITLÁN;25a a 39 años;Femenino;1
2020;JUTIAPA;ZAPOTITLÁN;40a a 49 años;Femenino;5
2020;JUTIAPA;ZAPOTITLÁN;50a a 59 años;Femenino;6
2020;ZACAPA;TECULUTÁN;50a a 59 años;Masculino;1
2020;ZACAPA;ZACAPA;25a a 39 años;Masculino;1
2020;ZACAPA;ZACAPA;70a+;Masculino;1
2021;ALTA VERAPAZ;COBÁN;15a  a 19 años;Masculino;1
2021;ALTA VERAPAZ;COBÁN;40a a 49 años;Masculino;4
2021;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;25a a 39 años;Masculino;1
2021;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;25a a 39 años;Femenino;1
2021;ALTA VERAPAZ;TACTIC;25a a 39 años;Femenino;1
2021;BAJA VERAPAZ;SALAMÁ;25a a 39 años;Masculino;1
2021;CHIQUIMULA;CAMOTÁN;20a a 24 años;Femenino;1
2021;CHIQUIMULA;CAMOTÁN;25a a 39 años;Femenino;3
2021;CHIQUIMULA;CAMOTÁN;25a a 39 años;Masculino;1
2021;CHIQUIMULA;CAMOTÁN;40a a 49 años;Masculino;2
2021;CHIQUIMULA;CHIQUIMULA;20a a 24 años;Femenino;1
2021;CHIQUIMULA;CHIQUIMULA;20a a 24 años;Masculino;2
2021;CHIQUIMULA;CHIQUIMULA;25a a 39 años;Femenino;3
2021;CHIQUIMULA;CHIQUIMULA;25a a 39 años;Masculino;2
2021;CHIQUIMULA;CHIQUIMULA;40a a 49 años;Femenino;3
2021;CHIQUIMULA;CHIQUIMULA;40a a 49 años;Masculino;4
2021;CHIQUIMULA;CHIQUIMULA;50a a 59 años;Femenino;1
2021;CHIQUIMULA;CHIQUIMULA;50a a 59 años;Masculino;2
2021;CHIQUIMULA;CHIQUIMULA;60a a 64 años;Femenino;1
2021;CHIQUIMULA;CHIQUIMULA;60a a 64 años;Masculino;1
2021;CHIQUIMULA;CHIQUIMULA;65a a 69 años;Femenino;3
2021;CHIQUIMULA;CHIQUIMULA;70a+;Masculino;2
2021;CHIQUIMULA;ESQUIPULAS;25a a 39 años;Femenino;5
2021;CHIQUIMULA;ESQUIPULAS;25a a 39 años;Masculino;3
2021;CHIQUIMULA;ESQUIPULAS;40a a 49 años;Femenino;1
2021;CHIQUIMULA;ESQUIPULAS;50a a 59 años;Masculino;1
2021;CHIQUIMULA;IPALA;25a a 39 años;Masculino;1
2021;CHIQUIMULA;JOCOTÁN;15a  a 19 años;Femenino;1
2021;CHIQUIMULA;JOCOTÁN;20a a 24 años;Masculino;1
2021;CHIQUIMULA;JOCOTÁN;25a a 39 años;Femenino;2
2021;CHIQUIMULA;JOCOTÁN;25a a 39 años;Masculino;5
2021;CHIQUIMULA;JOCOTÁN;40a a 49 años;Femenino;1
2021;CHIQUIMULA;JOCOTÁN;40a a 49 años;Masculino;2
2021;CHIQUIMULA;JOCOTÁN;50a a 59 años;Femenino;2
2021;CHIQUIMULA;JOCOTÁN;60a a 64 años;Femenino;1
2021;CHIQUIMULA;JOCOTÁN;70a+;Femenino;1
2021;CHIQUIMULA;OLOPA;20a a 24 años;Femenino;1
2021;CHIQUIMULA;OLOPA;25a a 39 años;Femenino;5
2021;CHIQUIMULA;OLOPA;40a a 49 años;Femenino;1
2021;CHIQUIMULA;OLOPA;50a a 59 años;Femenino;1
2021;CHIQUIMULA;OLOPA;70a+;Femenino;1
2021;CHIQUIMULA;QUETZALTEPEQUE;25a a 39 años;Femenino;1
2021;CHIQUIMULA;QUETZALTEPEQUE;40a a 49 años;Masculino;1
2021;CHIQUIMULA;QUETZALTEPEQUE;70a+;Masculino;1
2021;CHIQUIMULA;SAN JACINTO;40a a 49 años;Masculino;3
2021;CHIQUIMULA;SAN JACINTO;50a a 59 años;Masculino;1
2021;CHIQUIMULA;SAN JUAN LA ERMITA;25a a 39 años;Femenino;2
2021;CHIQUIMULA;SAN JUAN LA ERMITA;25a a 39 años;Masculino;1
2021;CHIQUIMULA;SAN JUAN LA ERMITA;50a a 59 años;Masculino;1
2021;CHIQUIMULA;SAN JUAN LA ERMITA;60a a 64 años;Masculino;1
2021;CHIQUIMULA;SAN JUAN LA ERMITA;65a a 69 años;Masculino;1
2021;CHIQUIMULA;SAN JUAN LA ERMITA;70a+;Masculino;1
2021;EL PETEN;LAS CRUCES;70a+;Masculino;1
2021;EL PETEN;POPTÚN;20a a 24 años;Femenino;1
2021;EL PROGRESO;GUASTATOYA;50a a 59 años;Masculino;1
2021;EL PROGRESO;MORAZÁN;15a  a 19 años;Femenino;1
2021;EL PROGRESO;MORAZÁN;20a a 24 años;Femenino;1
2021;EL PROGRESO;MORAZÁN;50a a 59 años;Masculino;1
2021;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;25a a 39 años;Masculino;1
2021;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;40a a 49 años;Masculino;2
2021;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;50a a 59 años;Femenino;1
2021;EL PROGRESO;SAN ANTONIO LA PAZ;25a a 39 años;Femenino;1
2021;EL PROGRESO;SANARATE;50a a 59 años;Masculino;1
2021;ESCUINTLA;MASAGUA;40a a 49 años;Femenino;1
2021;ESCUINTLA;MASAGUA;60a a 64 años;Femenino;1
2021;GUATEMALA;GUATEMALA;1a a 4 años;Femenino;1
2021;GUATEMALA;GUATEMALA;25a a 39 años;Femenino;2
2021;GUATEMALA;GUATEMALA;50a a 59 años;Femenino;1
2021;GUATEMALA;GUATEMALA;50a a 59 años;Masculino;1
2021;GUATEMALA;VILLA NUEVA;20a a 24 años;Masculino;2
2021;IZABAL;LIVINGSTON;20a a 24 años;Masculino;1
2021;IZABAL;MORALES;25a a 39 años;Masculino;1
2021;IZABAL;MORALES;65a a 69 años;Masculino;1
2021;JUTIAPA;AGUA BLANCA;50a a 59 años;Femenino;2
2021;JUTIAPA;COMAPA;5a a 9 años;Femenino;1
2021;JUTIAPA;COMAPA;5a a 9 años;Masculino;3
2021;JUTIAPA;COMAPA;10a  a 14 años;Femenino;3
2021;JUTIAPA;COMAPA;10a  a 14 años;Masculino;2
2021;JUTIAPA;COMAPA;15a  a 19 años;Femenino;4
2021;JUTIAPA;COMAPA;15a  a 19 años;Masculino;1
2021;JUTIAPA;COMAPA;20a a 24 años;Femenino;3
2021;JUTIAPA;COMAPA;20a a 24 años;Masculino;1
2021;JUTIAPA;COMAPA;25a a 39 años;Femenino;32
2021;JUTIAPA;COMAPA;25a a 39 años;Masculino;17
2021;JUTIAPA;COMAPA;40a a 49 años;Femenino;24
2021;JUTIAPA;COMAPA;40a a 49 años;Masculino;19
2021;JUTIAPA;COMAPA;50a a 59 años;Femenino;17
2021;JUTIAPA;COMAPA;50a a 59 años;Masculino;14
2021;JUTIAPA;COMAPA;60a a 64 años;Femenino;4
2021;JUTIAPA;COMAPA;60a a 64 años;Masculino;8
2021;JUTIAPA;COMAPA;65a a 69 años;Femenino;6
2021;JUTIAPA;COMAPA;65a a 69 años;Masculino;3
2021;JUTIAPA;COMAPA;70a+;Femenino;2
2021;JUTIAPA;COMAPA;70a+;Masculino;4
2021;JUTIAPA;CONGUACO;10a  a 14 años;Femenino;1
2021;JUTIAPA;CONGUACO;20a a 24 años;Masculino;1
2021;JUTIAPA;CONGUACO;40a a 49 años;Femenino;3
2021;JUTIAPA;CONGUACO;40a a 49 años;Masculino;1
2021;JUTIAPA;CONGUACO;50a a 59 años;Femenino;1
2021;JUTIAPA;CONGUACO;70a+;Femenino;1
2021;JUTIAPA;CONGUACO;70a+;Masculino;1
2021;JUTIAPA;EL ADELANTO;25a a 39 años;Femenino;1
2021;JUTIAPA;EL ADELANTO;40a a 49 años;Femenino;3
2021;JUTIAPA;EL ADELANTO;50a a 59 años;Femenino;2
2021;JUTIAPA;JUTIAPA;25a a 39 años;Femenino;2
2021;JUTIAPA;JUTIAPA;40a a 49 años;Femenino;2
2021;JUTIAPA;JUTIAPA;40a a 49 años;Masculino;1
2021;JUTIAPA;JUTIAPA;50a a 59 años;Femenino;4
2021;JUTIAPA;JUTIAPA;65a a 69 años;Masculino;1
2021;JUTIAPA;JUTIAPA;70a+;Femenino;2
2021;JUTIAPA;JUTIAPA;70a+;Masculino;2
2021;JUTIAPA;QUEZADA;25a a 39 años;Masculino;1
2021;JUTIAPA;QUEZADA;50a a 59 años;Femenino;3
2021;JUTIAPA;QUEZADA;70a+;Femenino;3
2021;JUTIAPA;YUPILTEPEQUE;40a a 49 años;Masculino;1
2021;JUTIAPA;YUPILTEPEQUE;60a a 64 años;Femenino;1
2021;JUTIAPA;ZAPOTITLÁN;50a a 59 años;Femenino;4
2021;QUICHE;JOYABAJ;25a a 39 años;Masculino;1
2021;QUICHE;SACAPULAS;25a a 39 años;Masculino;1
2021;QUICHE;SAN PEDRO JOCOPILAS;25a a 39 años;Femenino;1
2021;QUICHE;SAN PEDRO JOCOPILAS;40a a 49 años;Masculino;1
2021;SANTA ROSA;BARBERENA;25a a 39 años;Femenino;1
2021;SANTA ROSA;CUILAPA;40a a 49 años;Masculino;1
2021;SANTA ROSA;NUEVA SANTA ROSA;25a a 39 años;Femenino;1
2021;SANTA ROSA;NUEVA SANTA ROSA;25a a 39 años;Masculino;1
2021;SANTA ROSA;NUEVA SANTA ROSA;50a a 59 años;Masculino;1
2021;SANTA ROSA;SAN RAFAEL LAS FLORES;70a+;Masculino;1
2021;ZACAPA;CABAÑAS;50a a 59 años;Femenino;1
2021;ZACAPA;HUITÉ;40a a 49 años;Masculino;1
2021;ZACAPA;SAN DIEGO;70a+;Masculino;1
2021;ZACAPA;SAN JORGE;25a a 39 años;Femenino;1
2021;ZACAPA;SAN JORGE;40a a 49 años;Femenino;1
2021;ZACAPA;TECULUTÁN;50a a 59 años;Masculino;1
2021;ZACAPA;USUMATLÁN;50a a 59 años;Femenino;1
2021;ZACAPA;ZACAPA;25a a 39 años;Masculino;1
2021;ZACAPA;ZACAPA;50a a 59 años;Femenino;1
2021;ZACAPA;ZACAPA;60a a 64 años;Femenino;2
2021;ZACAPA;ZACAPA;65a a 69 años;Femenino;1
2022;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;25a a 39 años;Masculino;2
2022;ALTA VERAPAZ;PANZOS;25a a 39 años;Masculino;1
2022;ALTA VERAPAZ;SAN JUAN CHAMELCO;25a a 39 años;Femenino;9
2022;BAJA VERAPAZ;PURULHÁ;40a a 49 años;Masculino;1
2022;BAJA VERAPAZ;SALAMÁ;25a a 39 años;Masculino;1
2022;BAJA VERAPAZ;SALAMÁ;40a a 49 años;Femenino;1
2022;BAJA VERAPAZ;SAN MIGUEL CHICAJ;10a  a 14 años;Femenino;2
2022;BAJA VERAPAZ;SAN MIGUEL CHICAJ;15a  a 19 años;Femenino;1
2022;CHIMALTENANGO;CHIMALTENANGO;2m a < 1 año;Femenino;1
2022;CHIQUIMULA;CAMOTÁN;15a  a 19 años;Femenino;1
2022;CHIQUIMULA;CAMOTÁN;20a a 24 años;Femenino;1
2022;CHIQUIMULA;CAMOTÁN;20a a 24 años;Masculino;1
2022;CHIQUIMULA;CAMOTÁN;25a a 39 años;Femenino;4
2022;CHIQUIMULA;CAMOTÁN;25a a 39 años;Masculino;2
2022;CHIQUIMULA;CAMOTÁN;40a a 49 años;Femenino;2
2022;CHIQUIMULA;CAMOTÁN;50a a 59 años;Masculino;1
2022;CHIQUIMULA;CAMOTÁN;60a a 64 años;Masculino;1
2022;CHIQUIMULA;CAMOTÁN;70a+;Femenino;1
2022;CHIQUIMULA;CHIQUIMULA;20a a 24 años;Masculino;2
2022;CHIQUIMULA;CHIQUIMULA;25a a 39 años;Femenino;2
2022;CHIQUIMULA;CHIQUIMULA;25a a 39 años;Masculino;3
2022;CHIQUIMULA;CHIQUIMULA;40a a 49 años;Femenino;1
2022;CHIQUIMULA;CHIQUIMULA;40a a 49 años;Masculino;2
2022;CHIQUIMULA;CONCEPCIÓN LAS MINAS;25a a 39 años;Femenino;2
2022;CHIQUIMULA;ESQUIPULAS;25a a 39 años;Femenino;4
2022;CHIQUIMULA;ESQUIPULAS;40a a 49 años;Masculino;1
2022;CHIQUIMULA;ESQUIPULAS;50a a 59 años;Masculino;2
2022;CHIQUIMULA;ESQUIPULAS;60a a 64 años;Femenino;1
2022;CHIQUIMULA;JOCOTÁN;5a a 9 años;Masculino;1
2022;CHIQUIMULA;JOCOTÁN;25a a 39 años;Femenino;7
2022;CHIQUIMULA;JOCOTÁN;25a a 39 años;Masculino;1
2022;CHIQUIMULA;JOCOTÁN;40a a 49 años;Masculino;1
2022;CHIQUIMULA;JOCOTÁN;50a a 59 años;Femenino;1
2022;CHIQUIMULA;OLOPA;20a a 24 años;Femenino;2
2022;CHIQUIMULA;OLOPA;20a a 24 años;Masculino;2
2022;CHIQUIMULA;OLOPA;25a a 39 años;Femenino;19
2022;CHIQUIMULA;OLOPA;25a a 39 años;Masculino;6
2022;CHIQUIMULA;OLOPA;40a a 49 años;Femenino;10
2022;CHIQUIMULA;OLOPA;40a a 49 años;Masculino;2
2022;CHIQUIMULA;OLOPA;50a a 59 años;Femenino;4
2022;CHIQUIMULA;OLOPA;50a a 59 años;Masculino;5
2022;CHIQUIMULA;OLOPA;60a a 64 años;Femenino;1
2022;CHIQUIMULA;OLOPA;65a a 69 años;Femenino;1
2022;CHIQUIMULA;QUETZALTEPEQUE;25a a 39 años;Masculino;1
2022;CHIQUIMULA;QUETZALTEPEQUE;40a a 49 años;Femenino;1
2022;CHIQUIMULA;SAN JACINTO;15a  a 19 años;Femenino;1
2022;CHIQUIMULA;SAN JACINTO;20a a 24 años;Masculino;2
2022;CHIQUIMULA;SAN JACINTO;25a a 39 años;Femenino;2
2022;CHIQUIMULA;SAN JACINTO;50a a 59 años;Femenino;1
2022;CHIQUIMULA;SAN JACINTO;65a a 69 años;Femenino;1
2022;CHIQUIMULA;SAN JUAN LA ERMITA;50a a 59 años;Masculino;2
2022;EL PETEN;FLORES;50a a 59 años;Masculino;1
2022;EL PETEN;FLORES;60a a 64 años;Femenino;1
2022;EL PETEN;LA LIBERTAD;50a a 59 años;Masculino;1
2022;EL PETEN;SAN BENITO;25a a 39 años;Femenino;1
2022;EL PETEN;SAN BENITO;25a a 39 años;Masculino;2
2022;EL PETEN;SAN LUIS;60a a 64 años;Femenino;1
2022;EL PROGRESO;EL JÍCARO;25a a 39 años;Masculino;1
2022;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;25a a 39 años;Masculino;2
2022;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;40a a 49 años;Masculino;4
2022;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;50a a 59 años;Masculino;5
2022;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;60a a 64 años;Femenino;1
2022;ESCUINTLA;LA GOMERA;50a a 59 años;Femenino;1
2022;GUATEMALA;AMATITLÁN;20a a 24 años;Masculino;1
2022;GUATEMALA;GUATEMALA;25a a 39 años;Masculino;1
2022;GUATEMALA;GUATEMALA;65a a 69 años;Femenino;1
2022;GUATEMALA;MIXCO;50a a 59 años;Femenino;1
2022;GUATEMALA;SAN JUAN SACATEPÉQUEZ;60a a 64 años;Femenino;1
2022;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;25a a 39 años;Masculino;1
2022;GUATEMALA;VILLA CANALES;25a a 39 años;Femenino;1
2022;GUATEMALA;VILLA NUEVA;10a  a 14 años;Femenino;1
2022;GUATEMALA;VILLA NUEVA;20a a 24 años;Masculino;1
2022;GUATEMALA;VILLA NUEVA;40a a 49 años;Femenino;2
2022;JALAPA;JALAPA;50a a 59 años;Masculino;1
2022;JUTIAPA;ASUNCIÓN MITA;20a a 24 años;Femenino;2
2022;JUTIAPA;ASUNCIÓN MITA;25a a 39 años;Femenino;2
2022;JUTIAPA;ATESCATEMPA;50a a 59 años;Masculino;1
2022;JUTIAPA;COMAPA;5a a 9 años;Femenino;3
2022;JUTIAPA;COMAPA;5a a 9 años;Masculino;9
2022;JUTIAPA;COMAPA;10a  a 14 años;Femenino;4
2022;JUTIAPA;COMAPA;10a  a 14 años;Masculino;9
2022;JUTIAPA;COMAPA;15a  a 19 años;Femenino;1
2022;JUTIAPA;COMAPA;15a  a 19 años;Masculino;2
2022;JUTIAPA;COMAPA;20a a 24 años;Femenino;3
2022;JUTIAPA;COMAPA;20a a 24 años;Masculino;2
2022;JUTIAPA;COMAPA;25a a 39 años;Femenino;26
2022;JUTIAPA;COMAPA;25a a 39 años;Masculino;6
2022;JUTIAPA;COMAPA;40a a 49 años;Femenino;16
2022;JUTIAPA;COMAPA;40a a 49 años;Masculino;17
2022;JUTIAPA;COMAPA;50a a 59 años;Femenino;15
2022;JUTIAPA;COMAPA;50a a 59 años;Masculino;21
2022;JUTIAPA;COMAPA;60a a 64 años;Femenino;13
2022;JUTIAPA;COMAPA;60a a 64 años;Masculino;3
2022;JUTIAPA;COMAPA;65a a 69 años;Femenino;5
2022;JUTIAPA;COMAPA;65a a 69 años;Masculino;10
2022;JUTIAPA;COMAPA;70a+;Femenino;1
2022;JUTIAPA;CONGUACO;25a a 39 años;Femenino;1
2022;JUTIAPA;EL ADELANTO;15a  a 19 años;Femenino;4
2022;JUTIAPA;EL ADELANTO;25a a 39 años;Femenino;1
2022;JUTIAPA;EL ADELANTO;50a a 59 años;Femenino;1
2022;JUTIAPA;JALPATAGUA;5a a 9 años;Femenino;1
