Año;Departamento;Municipio;Grupo etario;Sexo;Casos
2022;SAN MARCOS;MALACATÁN;5a a 9 años;Masculino;1
2022;SAN MARCOS;PAJAPITA;1a a 4 años;Femenino;1
2022;SUCHITEPEQUEZ;MAZATENANGO;20a a 24 años;Masculino;1
2022;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;20a a 24 años;Femenino;1
2022;ZACAPA;TECULUTÁN;15a a 19 años;Masculino;1
2022;ZACAPA;ZACAPA;10a a 14 años;Masculino;1
2022;ZACAPA;ZACAPA;15a a 19 años;Femenino;1
2022;ZACAPA;ZACAPA;1a a 4 años;Masculino;1
2022;ZACAPA;ZACAPA;40a a 49 años;Masculino;1
2022;ZACAPA;ZACAPA;50a a 59 años;Femenino;1
2022;ZACAPA;ZACAPA;50a a 59 años;Masculino;1
2022;ZACAPA;ZACAPA;5a a 9 años;Masculino;3
2023;ALTA VERAPAZ;COBÁN;15a a 19 años;Masculino;1
2023;ALTA VERAPAZ;COBÁN;20a a 24 años;Femenino;3
2023;ALTA VERAPAZ;COBÁN;25a a 39 años;Femenino;3
2023;ALTA VERAPAZ;COBÁN;25a a 39 años;Masculino;1
2023;ALTA VERAPAZ;COBÁN;50a a 59 años;Femenino;1
2023;ALTA VERAPAZ;COBÁN;5a a 9 años;Masculino;1
2023;ALTA VERAPAZ;LANQUÍN;1a a 4 años;Femenino;1
2023;ALTA VERAPAZ;LANQUÍN;1a a 4 años;Masculino;1
2023;ALTA VERAPAZ;LANQUÍN;50a a 59 años;Femenino;1
2023;BAJA VERAPAZ;CUBULCO;5a a 9 años;Femenino;1
2023;BAJA VERAPAZ;EL CHOL;10a a 14 años;Femenino;1
2023;BAJA VERAPAZ;RABINAL;25a a 39 años;Masculino;1
2023;CHIMALTENANGO;CHIMALTENANGO;10a a 14 años;Femenino;1
2023;CHIMALTENANGO;CHIMALTENANGO;10a a 14 años;Masculino;1
2023;CHIMALTENANGO;CHIMALTENANGO;1a a 4 años;Femenino;2
2023;CHIMALTENANGO;CHIMALTENANGO;1a a 4 años;Masculino;3
2023;CHIMALTENANGO;CHIMALTENANGO;20a a 24 años;Masculino;2
2023;CHIMALTENANGO;CHIMALTENANGO;2m a < 1 año;Femenino;1
2023;CHIMALTENANGO;CHIMALTENANGO;2m a < 1 año;Masculino;2
2023;CHIMALTENANGO;CHIMALTENANGO;40a a 49 años;Femenino;1
2023;CHIMALTENANGO;CHIMALTENANGO;40a a 49 años;Masculino;1
2023;CHIMALTENANGO;CHIMALTENANGO;50a a 59 años;Femenino;5
2023;CHIMALTENANGO;CHIMALTENANGO;50a a 59 años;Masculino;2
2023;CHIMALTENANGO;PARRAMOS;20a a 24 años;Femenino;1
2023;CHIQUIMULA;CHIQUIMULA;50a a 59 años;Masculino;1
2023;EL PETEN;POPTÚN;5a a 9 años;Femenino;1
2023;EL PETEN;SAN ANDRÉS;20a a 24 años;Masculino;1
2023;EL PETEN;SAN BENITO;10a a 14 años;Masculino;1
2023;EL PETEN;SAN BENITO;15a a 19 años;Femenino;2
2023;EL PETEN;SAN BENITO;15a a 19 años;Masculino;1
2023;EL PETEN;SAN BENITO;1a a 4 años;Femenino;1
2023;EL PETEN;SAN BENITO;1a a 4 años;Masculino;1
2023;EL PETEN;SAN BENITO;25a a 39 años;Masculino;1
2023;EL PETEN;SAN BENITO;2m a < 1 año;Femenino;1
2023;EL PETEN;SAN BENITO;50a a 59 años;Femenino;2
2023;EL PETEN;SAN BENITO;50a a 59 años;Masculino;1
2023;EL PETEN;SAN BENITO;5a a 9 años;Femenino;1
2023;EL PETEN;SAN BENITO;65a a 69 años;Masculino;1
2023;ESCUINTLA;ESCUINTLA;50a a 59 años;Femenino;3
2023;ESCUINTLA;ESCUINTLA;5a a 9 años;Femenino;1
2023;ESCUINTLA;ESCUINTLA;5a a 9 años;Masculino;2
2023;ESCUINTLA;GUANAGAZAPA;50a a 59 años;Masculino;1
2023;ESCUINTLA;IZTAPA;50a a 59 años;Femenino;1
2023;ESCUINTLA;LA GOMERA;2m a < 1 año;Masculino;1
2023;ESCUINTLA;MASAGUA;2m a < 1 año;Femenino;1
2023;ESCUINTLA;MASAGUA;50a a 59 años;Masculino;1
2023;ESCUINTLA;MASAGUA;65a a 69 años;Femenino;1
2023;ESCUINTLA;NUEVA CONCEPCIÓN;1a a 4 años;Femenino;1
2023;ESCUINTLA;NUEVA CONCEPCIÓN;2m a < 1 año;Femenino;1
2023;ESCUINTLA;PUERTO DE SAN JOSÉ;5a a 9 años;Masculino;1
2023;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;1a a 4 años;Femenino;3
2023;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;2m a < 1 año;Femenino;1
2023;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;5a a 9 años;Femenino;1
2023;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;5a a 9 años;Masculino;1
2023;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;< 1 mes;Masculino;1
2023;ESCUINTLA;SIPACATE;1a a 4 años;Femenino;1
2023;ESCUINTLA;SIQUINALÁ;5a a 9 años;Femenino;1
2023;ESCUINTLA;TIQUISATE;2m a < 1 año;Femenino;1
2023;ESCUINTLA;TIQUISATE;50a a 59 años;Masculino;1
2023;GUATEMALA;AMATITLÁN;10a a 14 años;Femenino;1
2023;GUATEMALA;AMATITLÁN;20a a 24 años;Femenino;1
2023;GUATEMALA;AMATITLÁN;25a a 39 años;Femenino;1
2023;GUATEMALA;AMATITLÁN;40a a 49 años;Femenino;1
2023;GUATEMALA;AMATITLÁN;5a a 9 años;Masculino;1
2023;GUATEMALA;CHINAUTLA;5a a 9 años;Femenino;1
2023;GUATEMALA;CHINAUTLA;5a a 9 años;Masculino;1
2023;GUATEMALA;FRAIJANES;10a a 14 años;Femenino;1
2023;GUATEMALA;GUATEMALA;10a a 14 años;Femenino;4
2023;GUATEMALA;GUATEMALA;10a a 14 años;Masculino;2
2023;GUATEMALA;GUATEMALA;15a a 19 años;Femenino;1
2023;GUATEMALA;GUATEMALA;15a a 19 años;Masculino;1
2023;GUATEMALA;GUATEMALA;1a a 4 años;Femenino;1
2023;GUATEMALA;GUATEMALA;1a a 4 años;Masculino;1
2023;GUATEMALA;GUATEMALA;20a a 24 años;Femenino;1
2023;GUATEMALA;GUATEMALA;20a a 24 años;Masculino;2
2023;GUATEMALA;GUATEMALA;25a a 39 años;Femenino;1
2023;GUATEMALA;GUATEMALA;25a a 39 años;Masculino;1
2023;GUATEMALA;GUATEMALA;40a a 49 años;Masculino;1
2023;GUATEMALA;GUATEMALA;50a a 59 años;Femenino;1
2023;GUATEMALA;GUATEMALA;50a a 59 años;Masculino;1
2023;GUATEMALA;GUATEMALA;5a a 9 años;Femenino;2
2023;GUATEMALA;GUATEMALA;5a a 9 años;Masculino;2
2023;GUATEMALA;MIXCO;15a a 19 años;Femenino;2
2023;GUATEMALA;MIXCO;15a a 19 años;Masculino;2
2023;GUATEMALA;MIXCO;1a a 4 años;Femenino;1
2023;GUATEMALA;MIXCO;20a a 24 años;Femenino;4
2023;GUATEMALA;MIXCO;25a a 39 años;Femenino;1
2023;GUATEMALA;MIXCO;40a a 49 años;Femenino;1
2023;GUATEMALA;MIXCO;50a a 59 años;Femenino;2
2023;GUATEMALA;MIXCO;50a a 59 años;Masculino;1
2023;GUATEMALA;MIXCO;5a a 9 años;Femenino;1
2023;GUATEMALA;MIXCO;5a a 9 años;Masculino;1
2023;GUATEMALA;PALENCIA;10a a 14 años;Masculino;1
2023;GUATEMALA;PALENCIA;50a a 59 años;Masculino;1
2023;GUATEMALA;PALENCIA;5a a 9 años;Femenino;1
2023;GUATEMALA;PALENCIA;70a+;Femenino;2
2023;GUATEMALA;SAN JOSÉ DEL GOLFO;15a a 19 años;Femenino;1
2023;GUATEMALA;SAN JOSÉ DEL GOLFO;1a a 4 años;Masculino;2
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;10a a 14 años;Femenino;1
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;15a a 19 años;Femenino;1
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;1a a 4 años;Masculino;1
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;20a a 24 años;Femenino;2
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;20a a 24 años;Masculino;1
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;50a a 59 años;Femenino;1
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;50a a 59 años;Masculino;4
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;5a a 9 años;Masculino;1
2023;GUATEMALA;SAN MIGUEL PETAPA;5a a 9 años;Masculino;1
2023;GUATEMALA;SAN PEDRO AYAMPUC;1a a 4 años;Masculino;1
2023;GUATEMALA;SAN PEDRO AYAMPUC;50a a 59 años;Femenino;1
2023;GUATEMALA;SANTA CATARINA PINULA;10a a 14 años;Masculino;1
2023;GUATEMALA;SANTA CATARINA PINULA;25a a 39 años;Femenino;1
2023;GUATEMALA;SANTA CATARINA PINULA;50a a 59 años;Masculino;1
2023;GUATEMALA;SANTA CATARINA PINULA;5a a 9 años;Masculino;1
2023;GUATEMALA;SANTA CATARINA PINULA;65a a 69 años;Masculino;1
2023;GUATEMALA;VILLA NUEVA;20a a 24 años;Femenino;2
2023;GUATEMALA;VILLA NUEVA;20a a 24 años;Masculino;1
2023;HUEHUETENANGO;BARILLAS;20a a 24 años;Femenino;1
2023;HUEHUETENANGO;HUEHUETENANGO;15a a 19 años;Femenino;1
2023;HUEHUETENANGO;JACALTENANGO;20a a 24 años;Femenino;1
2023;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;5a a 9 años;Masculino;2
2023;IZABAL;MORALES;10a a 14 años;Masculino;2
2023;IZABAL;MORALES;25a a 39 años;Masculino;1
2023;IZABAL;MORALES;50a a 59 años;Femenino;1
2023;IZABAL;MORALES;50a a 59 años;Masculino;1
2023;IZABAL;MORALES;5a a 9 años;Masculino;1
2023;IZABAL;PUERTO BARRIOS;15a a 19 años;Masculino;1
2023;IZABAL;PUERTO BARRIOS;20a a 24 años;Masculino;1
2023;IZABAL;PUERTO BARRIOS;2m a < 1 año;Masculino;1
2023;IZABAL;PUERTO BARRIOS;50a a 59 años;Femenino;1
2023;IZABAL;PUERTO BARRIOS;50a a 59 años;Masculino;1
2023;IZABAL;PUERTO BARRIOS;5a a 9 años;Femenino;1
2023;JALAPA;JALAPA;20a a 24 años;Femenino;1
2023;JALAPA;JALAPA;5a a 9 años;Masculino;1
2023;JALAPA;SAN PEDRO PINULA;50a a 59 años;Masculino;1
2023;JUTIAPA;JUTIAPA;10a a 14 años;Masculino;1
2023;JUTIAPA;JUTIAPA;1a a 4 años;Femenino;2
2023;JUTIAPA;JUTIAPA;1a a 4 años;Masculino;1
2023;JUTIAPA;JUTIAPA;20a a 24 años;Femenino;3
2023;JUTIAPA;JUTIAPA;20a a 24 años;Masculino;1
2023;JUTIAPA;JUTIAPA;25a a 39 años;Masculino;1
2023;JUTIAPA;JUTIAPA;2m a < 1 año;Femenino;1
2023;JUTIAPA;JUTIAPA;2m a < 1 año;Masculino;1
2023;JUTIAPA;JUTIAPA;5a a 9 años;Femenino;1
2023;JUTIAPA;JUTIAPA;5a a 9 años;Masculino;1
2023;JUTIAPA;JUTIAPA;60a a 64 años;Masculino;2
2023;JUTIAPA;JUTIAPA;65a a 69 años;Masculino;1
2023;JUTIAPA;JUTIAPA;70a+;Masculino;2
2023;JUTIAPA;MOYUTA;2m a < 1 año;Femenino;1
2023;JUTIAPA;MOYUTA;50a a 59 años;Masculino;1
2023;QUETZALTENANGO;COATEPEQUE;10a a 14 años;Femenino;1
2023;QUETZALTENANGO;COATEPEQUE;10a a 14 años;Masculino;1
2023;QUETZALTENANGO;COATEPEQUE;1a a 4 años;Femenino;5
2023;QUETZALTENANGO;COATEPEQUE;20a a 24 años;Masculino;1
2023;QUETZALTENANGO;COATEPEQUE;2m a < 1 año;Femenino;3
2023;QUETZALTENANGO;COATEPEQUE;2m a < 1 año;Masculino;2
2023;QUETZALTENANGO;COATEPEQUE;50a a 59 años;Femenino;2
2023;QUETZALTENANGO;COATEPEQUE;5a a 9 años;Femenino;1
2023;QUETZALTENANGO;COATEPEQUE;5a a 9 años;Masculino;1
2023;QUETZALTENANGO;GÉNOVA;5a a 9 años;Femenino;1
2023;QUICHE;CANILLÁ;10a a 14 años;Masculino;1
2023;QUICHE;CANILLÁ;25a a 39 años;Masculino;1
2023;QUICHE;JOYABAJ;15a a 19 años;Femenino;1
2023;QUICHE;JOYABAJ;40a a 49 años;Femenino;1
2023;QUICHE;SAN MIGUEL USPANTÁN;1a a 4 años;Femenino;1
2023;QUICHE;SAN MIGUEL USPANTÁN;20a a 24 años;Femenino;1
2023;QUICHE;SAN MIGUEL USPANTÁN;60a a 64 años;Masculino;2
2023;QUICHE;SANTA CRUZ DEL QUICHÉ;15a a 19 años;Femenino;1
2023;QUICHE;SANTA CRUZ DEL QUICHÉ;20a a 24 años;Masculino;1
2023;QUICHE;SANTA CRUZ DEL QUICHÉ;40a a 49 años;Femenino;1
2023;QUICHE;SANTA CRUZ DEL QUICHÉ;40a a 49 años;Masculino;1
2023;QUICHE;SANTA CRUZ DEL QUICHÉ;50a a 59 años;Femenino;1
2023;QUICHE;ZACUALPA;20a a 24 años;Femenino;2
2023;RETALHULEU;SAN ANDRÉS VILLA SECA;10a a 14 años;Femenino;1
2023;RETALHULEU;SAN ANDRÉS VILLA SECA;40a a 49 años;Femenino;1
2023;RETALHULEU;SAN ANDRÉS VILLA SECA;50a a 59 años;Femenino;1
2023;RETALHULEU;SAN SEBASTIÁN;65a a 69 años;Femenino;1
2023;SACATEPEQUEZ;ALOTENANGO;5a a 9 años;Masculino;1
2023;SACATEPEQUEZ;ANTIGUA GUATEMALA;5a a 9 años;Masculino;1
2023;SAN MARCOS;EL QUETZAL;50a a 59 años;Femenino;1
2023;SAN MARCOS;EL TUMBADOR;10a a 14 años;Masculino;1
2023;SAN MARCOS;LA REFORMA;10a a 14 años;Femenino;1
2023;SAN MARCOS;MALACATÁN;10a a 14 años;Masculino;5
2023;SAN MARCOS;MALACATÁN;15a a 19 años;Femenino;2
2023;SAN MARCOS;MALACATÁN;15a a 19 años;Masculino;2
2023;SAN MARCOS;MALACATÁN;1a a 4 años;Femenino;5
2023;SAN MARCOS;MALACATÁN;1a a 4 años;Masculino;1
2023;SAN MARCOS;MALACATÁN;20a a 24 años;Femenino;4
2023;SAN MARCOS;MALACATÁN;20a a 24 años;Masculino;6
2023;SAN MARCOS;MALACATÁN;25a a 39 años;Masculino;2
2023;SAN MARCOS;MALACATÁN;2m a < 1 año;Femenino;1
2023;SAN MARCOS;MALACATÁN;40a a 49 años;Femenino;1
2023;SAN MARCOS;MALACATÁN;50a a 59 años;Masculino;6
2023;SAN MARCOS;MALACATÁN;5a a 9 años;Femenino;2
2023;SAN MARCOS;MALACATÁN;5a a 9 años;Masculino;1
2023;SAN MARCOS;MALACATÁN;60a a 64 años;Femenino;1
2023;SAN MARCOS;MALACATÁN;70a+;Femenino;1
2023;SAN MARCOS;PAJAPITA;20a a 24 años;Masculino;1
2023;SANTA ROSA;CASILLAS;5a a 9 años;Masculino;1
2023;SANTA ROSA;CUILAPA;10a a 14 años;Femenino;2
2023;SANTA ROSA;CUILAPA;10a a 14 años;Masculino;1
2023;SANTA ROSA;CUILAPA;15a a 19 años;Femenino;2
2023;SANTA ROSA;CUILAPA;1a a 4 años;Masculino;1
2023;SANTA ROSA;CUILAPA;25a a 39 años;Masculino;1
2023;SANTA ROSA;CUILAPA;2m a < 1 año;Masculino;1
2023;SANTA ROSA;CUILAPA;50a a 59 años;Masculino;2
2023;SANTA ROSA;CUILAPA;5a a 9 años;Masculino;2
2023;SANTA ROSA;CUILAPA;70a+;Masculino;1
2023;SANTA ROSA;PUEBLO NUEVO VIÑAS;50a a 59 años;Femenino;1
2023;SANTA ROSA;SANTA ROSA DE LIMA;50a a 59 años;Masculino;2
2023;SOLOLA;NAHUALÁ;50a a 59 años;Femenino;1
2023;SOLOLA;PANAJACHEL;10a a 14 años;Femenino;2
2023;SOLOLA;PANAJACHEL;10a a 14 años;Masculino;1
2023;SOLOLA;PANAJACHEL;15a a 19 años;Masculino;1
2023;SOLOLA;PANAJACHEL;20a a 24 años;Masculino;2
2023;SOLOLA;PANAJACHEL;50a a 59 años;Masculino;1
2023;SOLOLA;SAN LUCAS TOLIMÁN;10a a 14 años;Masculino;1
2023;SOLOLA;SAN LUCAS TOLIMÁN;5a a 9 años;Masculino;1
2023;SOLOLA;SAN PEDRO LA LAGUNA;25a a 39 años;Femenino;1
2023;SOLOLA;SANTIAGO ATITLÁN;20a a 24 años;Femenino;1
2023;SOLOLA;SOLOLÁ;15a a 19 años;Masculino;1
2023;SOLOLA;SOLOLÁ;20a a 24 años;Femenino;2
2023;SOLOLA;SOLOLÁ;20a a 24 años;Masculino;1
2023;SOLOLA;SOLOLÁ;50a a 59 años;Femenino;2
2023;SOLOLA;SOLOLÁ;50a a 59 años;Masculino;1
2023;SUCHITEPEQUEZ;MAZATENANGO;10a a 14 años;Masculino;1
2023;TOTONICAPAN;TOTONICAPÁN;20a a 24 años;Femenino;1
2023;ZACAPA;SAN DIEGO;5a a 9 años;Femenino;1
2023;ZACAPA;SAN JORGE;2m a < 1 año;Masculino;1
2023;ZACAPA;USUMATLÁN;5a a 9 años;Femenino;1
2023;ZACAPA;ZACAPA;10a a 14 años;Femenino;1
2023;ZACAPA;ZACAPA;15a a 19 años;Femenino;2
2023;ZACAPA;ZACAPA;15a a 19 años;Masculino;1
2023;ZACAPA;ZACAPA;1a a 4 años;Femenino;2
2023;ZACAPA;ZACAPA;1a a 4 años;Masculino;1
2023;ZACAPA;ZACAPA;20a a 24 años;Femenino;4
2023;ZACAPA;ZACAPA;20a a 24 años;Masculino;3
2023;ZACAPA;ZACAPA;2m a < 1 año;Femenino;3
2023;ZACAPA;ZACAPA;2m a < 1 año;Masculino;1
2023;ZACAPA;ZACAPA;40a a 49 años;Femenino;1
2023;ZACAPA;ZACAPA;40a a 49 años;Masculino;1
2023;ZACAPA;ZACAPA;50a a 59 años;Femenino;6
2023;ZACAPA;ZACAPA;50a a 59 años;Masculino;5
2023;ZACAPA;ZACAPA;5a a 9 años;Femenino;3
2023;ZACAPA;ZACAPA;5a a 9 años;Masculino;3
2023;ZACAPA;ZACAPA;60a a 64 años;Femenino;1
2024;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;20a a 24 años;Femenino;1
2024;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;25a a 39 años;Femenino;1
2024;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;70a+;Masculino;1
2024;ALTA VERAPAZ;LA TINTA;65a a 69 años;Femenino;1
2024;ALTA VERAPAZ;SAN PEDRO CARCHÁ;10a a 14 años;Femenino;1
2024;ALTA VERAPAZ;SAN PEDRO CARCHÁ;15a a 19 años;Masculino;1
2024;BAJA VERAPAZ;CUBULCO;40a a 49 años;Masculino;1
2024;CHIMALTENANGO;CHIMALTENANGO;10a a 14 años;Femenino;1
2024;CHIMALTENANGO;CHIMALTENANGO;15a a 19 años;Masculino;1
2024;CHIMALTENANGO;CHIMALTENANGO;20a a 24 años;Femenino;2
2024;CHIMALTENANGO;CHIMALTENANGO;25a a 39 años;Femenino;2
2024;CHIMALTENANGO;CHIMALTENANGO;25a a 39 años;Masculino;1
2024;CHIMALTENANGO;CHIMALTENANGO;5a a 9 años;Femenino;1
2024;EL PETEN;DOLORES;10a a 14 años;Masculino;1
2024;EL PETEN;MELCHOR DE MENCOS;5a a 9 años;Masculino;1
2024;EL PETEN;POPTÚN;10a a 14 años;Femenino;2
2024;EL PETEN;POPTÚN;10a a 14 años;Masculino;1
2024;EL PETEN;POPTÚN;1a a 4 años;Masculino;1
2024;EL PETEN;POPTÚN;25a a 39 años;Femenino;1
2024;EL PETEN;POPTÚN;5a a 9 años;Femenino;1
2024;EL PETEN;POPTÚN;5a a 9 años;Masculino;1
2024;EL PETEN;SAN ANDRÉS;1a a 4 años;Femenino;1
2024;EL PETEN;SAN ANDRÉS;25a a 39 años;Masculino;1
2024;EL PETEN;SAN BENITO;10a a 14 años;Femenino;1
2024;EL PETEN;SAN BENITO;15a a 19 años;Femenino;1
2024;EL PETEN;SAN BENITO;2m a < 1 año;Femenino;1
2024;EL PETEN;SAN BENITO;2m a < 1 año;Masculino;1
2024;EL PETEN;SAN BENITO;5a a 9 años;Femenino;2
2024;EL PETEN;SAN BENITO;5a a 9 años;Masculino;2
2024;EL PETEN;SAN BENITO;60a a 64 años;Masculino;1
2024;EL PETEN;SAN LUIS;5a a 9 años;Femenino;1
2024;ESCUINTLA;ESCUINTLA;10a a 14 años;Masculino;6
2024;ESCUINTLA;ESCUINTLA;15a a 19 años;Masculino;1
2024;ESCUINTLA;ESCUINTLA;1a a 4 años;Femenino;4
2024;ESCUINTLA;ESCUINTLA;1a a 4 años;Masculino;3
2024;ESCUINTLA;ESCUINTLA;2m a < 1 año;Femenino;2
2024;ESCUINTLA;ESCUINTLA;2m a < 1 año;Masculino;1
2024;ESCUINTLA;ESCUINTLA;5a a 9 años;Femenino;2
2024;ESCUINTLA;ESCUINTLA;5a a 9 años;Masculino;8
2024;ESCUINTLA;ESCUINTLA;65a a 69 años;Femenino;1
2024;ESCUINTLA;IZTAPA;5a a 9 años;Masculino;1
2024;ESCUINTLA;LA DEMOCRACIA;10a a 14 años;Femenino;1
2024;ESCUINTLA;LA DEMOCRACIA;20a a 24 años;Femenino;1
2024;ESCUINTLA;MASAGUA;10a a 14 años;Masculino;1
2024;ESCUINTLA;NUEVA CONCEPCIÓN;1a a 4 años;Femenino;1
2024;ESCUINTLA;NUEVA CONCEPCIÓN;1a a 4 años;Masculino;1
2024;ESCUINTLA;NUEVA CONCEPCIÓN;2m a < 1 año;Femenino;1
2024;ESCUINTLA;PALÍN;10a a 14 años;Femenino;1
2024;ESCUINTLA;PALÍN;10a a 14 años;Masculino;1
2024;ESCUINTLA;PALÍN;1a a 4 años;Femenino;1
2024;ESCUINTLA;PALÍN;20a a 24 años;Masculino;1
2024;ESCUINTLA;PUERTO DE SAN JOSÉ;10a a 14 años;Femenino;1
2024;ESCUINTLA;PUERTO DE SAN JOSÉ;1a a 4 años;Femenino;1
2024;ESCUINTLA;PUERTO DE SAN JOSÉ;< 1 mes;Masculino;1
2024;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;10a a 14 años;Femenino;1
2024;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;1a a 4 años;Femenino;1
2024;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;1a a 4 años;Masculino;1
2024;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;2m a < 1 año;Femenino;1
2024;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;2m a < 1 año;Masculino;1
2024;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;5a a 9 años;Femenino;2
2024;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;5a a 9 años;Masculino;5
2024;ESCUINTLA;SAN VICENTE PACAYA;5a a 9 años;Femenino;1
2024;ESCUINTLA;SIPACATE;2m a < 1 año;Masculino;1
2024;ESCUINTLA;TIQUISATE;1a a 4 años;Femenino;1
2024;GUATEMALA;AMATITLÁN;10a a 14 años;Femenino;2
2024;GUATEMALA;AMATITLÁN;10a a 14 años;Masculino;1
2024;GUATEMALA;AMATITLÁN;15a a 19 años;Femenino;1
2024;GUATEMALA;AMATITLÁN;15a a 19 años;Masculino;1
2024;GUATEMALA;AMATITLÁN;1a a 4 años;Femenino;1
2024;GUATEMALA;AMATITLÁN;20a a 24 años;Masculino;1
2024;GUATEMALA;AMATITLÁN;25a a 39 años;Masculino;1
2024;GUATEMALA;CHINAUTLA;25a a 39 años;Femenino;1
2024;GUATEMALA;FRAIJANES;15a a 19 años;Femenino;1
2024;GUATEMALA;GUATEMALA;10a a 14 años;Femenino;2
2024;GUATEMALA;GUATEMALA;10a a 14 años;Masculino;3
2024;GUATEMALA;GUATEMALA;15a a 19 años;Femenino;7
2024;GUATEMALA;GUATEMALA;1a a 4 años;Femenino;1
2024;GUATEMALA;GUATEMALA;20a a 24 años;Femenino;4
2024;GUATEMALA;GUATEMALA;20a a 24 años;Masculino;1
2024;GUATEMALA;GUATEMALA;25a a 39 años;Femenino;8
2024;GUATEMALA;GUATEMALA;25a a 39 años;Masculino;1
2024;GUATEMALA;GUATEMALA;40a a 49 años;Femenino;3
2024;GUATEMALA;GUATEMALA;50a a 59 años;Femenino;1
2024;GUATEMALA;GUATEMALA;5a a 9 años;Femenino;9
2024;GUATEMALA;GUATEMALA;5a a 9 años;Masculino;3
2024;GUATEMALA;GUATEMALA;60a a 64 años;Masculino;1
2024;GUATEMALA;GUATEMALA;65a a 69 años;Femenino;1
2024;GUATEMALA;GUATEMALA;< 1 mes;Femenino;1
2024;GUATEMALA;MIXCO;10a a 14 años;Femenino;1
2024;GUATEMALA;MIXCO;10a a 14 años;Masculino;2
2024;GUATEMALA;MIXCO;15a a 19 años;Femenino;1
2024;GUATEMALA;MIXCO;15a a 19 años;Masculino;3
2024;GUATEMALA;MIXCO;25a a 39 años;Masculino;1
2024;GUATEMALA;MIXCO;5a a 9 años;Femenino;2
2024;GUATEMALA;MIXCO;5a a 9 años;Masculino;2
2024;GUATEMALA;PALENCIA;10a a 14 años;Femenino;1
2024;GUATEMALA;PALENCIA;10a a 14 años;Masculino;1
2024;GUATEMALA;PALENCIA;15a a 19 años;Femenino;1
2024;GUATEMALA;PALENCIA;1a a 4 años;Masculino;2
2024;GUATEMALA;PALENCIA;25a a 39 años;Femenino;1
2024;GUATEMALA;PALENCIA;25a a 39 años;Masculino;1
2024;GUATEMALA;PALENCIA;40a a 49 años;Masculino;1
2024;GUATEMALA;PALENCIA;5a a 9 años;Femenino;2
2024;GUATEMALA;SAN JOSÉ DEL GOLFO;10a a 14 años;Femenino;1
2024;GUATEMALA;SAN JOSÉ DEL GOLFO;25a a 39 años;Masculino;1
2024;GUATEMALA;SAN JOSÉ PINULA;25a a 39 años;Masculino;1
2024;GUATEMALA;SAN JOSÉ PINULA;5a a 9 años;Masculino;1
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;15a a 19 años;Femenino;1
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;15a a 19 años;Masculino;1
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;25a a 39 años;Femenino;2
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;25a a 39 años;Masculino;1
2024;GUATEMALA;SAN MIGUEL PETAPA;15a a 19 años;Masculino;1
2024;GUATEMALA;SAN MIGUEL PETAPA;5a a 9 años;Masculino;1
2024;GUATEMALA;SAN PEDRO AYAMPUC;10a a 14 años;Masculino;1
2024;GUATEMALA;SAN PEDRO AYAMPUC;1a a 4 años;Masculino;1
2024;GUATEMALA;SAN PEDRO AYAMPUC;20a a 24 años;Femenino;1
2024;GUATEMALA;SAN PEDRO AYAMPUC;25a a 39 años;Femenino;1
2024;GUATEMALA;SANTA CATARINA PINULA;10a a 14 años;Femenino;3
2024;GUATEMALA;SANTA CATARINA PINULA;10a a 14 años;Masculino;2
2024;GUATEMALA;SANTA CATARINA PINULA;15a a 19 años;Femenino;5
2024;GUATEMALA;SANTA CATARINA PINULA;15a a 19 años;Masculino;1
2024;GUATEMALA;SANTA CATARINA PINULA;1a a 4 años;Femenino;3
2024;GUATEMALA;SANTA CATARINA PINULA;25a a 39 años;Femenino;7
